TRANSACTION_DATE,DAY_NAME,DAY_CLASSIFICATION,MONTH_NAME,TRANSACTION_TIME,TIME_CLASSIFICATION,HOUR_OF_DAY,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE,NUMBER_OF_SALES,REVENUE
6/9/2023,Fri,Weekday,Jun,09:46.0,Afternoon,15,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,5.1
6/9/2023,Fri,Weekday,Jun,12:59.0,Afternoon,15,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,5.1
6/9/2023,Fri,Weekday,Jun,14:42.0,Afternoon,15,Lower Manhattan,Bakery,Croissant,Pastry,1,4.38
6/9/2023,Fri,Weekday,Jun,14:42.0,Afternoon,15,Lower Manhattan,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate,1,7.6
6/9/2023,Fri,Weekday,Jun,21:28.0,Afternoon,15,Astoria,Bakery,Ginger Scone,Scone,1,3.25
6/9/2023,Fri,Weekday,Jun,22:08.0,Afternoon,15,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea,1,6
6/9/2023,Fri,Weekday,Jun,51:25.0,Afternoon,15,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea,1,3
6/9/2023,Fri,Weekday,Jun,51:36.0,Afternoon,15,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/9/2023,Fri,Weekday,Jun,07:40.0,Afternoon,16,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,1,0.8
6/9/2023,Fri,Weekday,Jun,17:07.0,Afternoon,16,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/9/2023,Fri,Weekday,Jun,17:33.0,Afternoon,16,Astoria,Loose Tea,English Breakfast,Black tea,1,8.95
6/9/2023,Fri,Weekday,Jun,39:28.0,Afternoon,16,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry,1,3.75
6/9/2023,Fri,Weekday,Jun,45:52.0,Afternoon,16,Astoria,Coffee,Brazilian Rg,Organic brewed coffee,1,3
6/9/2023,Fri,Weekday,Jun,50:26.0,Afternoon,16,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/9/2023,Fri,Weekday,Jun,10:58.0,Evening,17,Astoria,Tea,English Breakfast Lg,Brewed Black tea,1,6
6/9/2023,Fri,Weekday,Jun,20:06.0,Evening,17,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea,1,3
6/9/2023,Fri,Weekday,Jun,35:16.0,Evening,17,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,7
6/9/2023,Fri,Weekday,Jun,52:11.0,Evening,17,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,1,4.4
6/9/2023,Fri,Weekday,Jun,07:27.0,Evening,18,Lower Manhattan,Loose Tea,Morning Sunrise Chai,Chai tea,1,9.5
6/9/2023,Fri,Weekday,Jun,08:27.0,Evening,18,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,2
6/9/2023,Fri,Weekday,Jun,19:11.0,Evening,18,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,1,6
6/9/2023,Fri,Weekday,Jun,28:20.0,Evening,18,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee,1,7
6/9/2023,Fri,Weekday,Jun,29:08.0,Evening,18,Hell's Kitchen,Coffee,Latte,Barista Espresso,1,3.75
6/9/2023,Fri,Weekday,Jun,29:08.0,Evening,18,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,1,1.6
6/9/2023,Fri,Weekday,Jun,35:20.0,Evening,18,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/9/2023,Fri,Weekday,Jun,41:25.0,Evening,18,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,4
6/9/2023,Fri,Weekday,Jun,47:47.0,Evening,18,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/9/2023,Fri,Weekday,Jun,03:24.0,Evening,19,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,2.2
6/9/2023,Fri,Weekday,Jun,21:25.0,Evening,19,Lower Manhattan,Coffee,Latte Rg,Barista Espresso,1,8.5
6/9/2023,Fri,Weekday,Jun,25:52.0,Evening,19,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea,1,3
6/9/2023,Fri,Weekday,Jun,45:28.0,Evening,19,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/9/2023,Fri,Weekday,Jun,47:51.0,Evening,19,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso,1,6
6/10/2023,Sat,Weekend,Jun,02:43.0,Morning,6,Lower Manhattan,Bakery,Chocolate Croissant,Pastry,1,3.75
6/10/2023,Sat,Weekend,Jun,09:24.0,Morning,6,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone,1,3.75
6/10/2023,Sat,Weekend,Jun,30:39.0,Morning,6,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea,1,5
6/10/2023,Sat,Weekend,Jun,34:44.0,Morning,6,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea,1,6
6/10/2023,Sat,Weekend,Jun,39:19.0,Morning,6,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/10/2023,Sat,Weekend,Jun,39:57.0,Morning,6,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,2
6/10/2023,Sat,Weekend,Jun,44:29.0,Morning,6,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,2.2
6/10/2023,Sat,Weekend,Jun,56:10.0,Morning,6,Hell's Kitchen,Bakery,Cranberry Scone,Scone,1,3.25
6/10/2023,Sat,Weekend,Jun,59:46.0,Morning,6,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,3.75
6/10/2023,Sat,Weekend,Jun,00:18.0,Morning,7,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/10/2023,Sat,Weekend,Jun,03:35.0,Morning,7,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti,1,3.25
6/10/2023,Sat,Weekend,Jun,06:34.0,Morning,7,Astoria,Flavours,Hazelnut syrup,Regular syrup,1,1.6
6/10/2023,Sat,Weekend,Jun,06:42.0,Morning,7,Astoria,Coffee,Brazilian Sm,Organic brewed coffee,1,4.4
6/10/2023,Sat,Weekend,Jun,09:32.0,Morning,7,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,1,3
6/10/2023,Sat,Weekend,Jun,13:52.0,Morning,7,Astoria,Tea,Earl Grey Lg,Brewed Black tea,1,3
6/10/2023,Sat,Weekend,Jun,25:18.0,Morning,7,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,1,4.4
6/10/2023,Sat,Weekend,Jun,28:09.0,Morning,7,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,1,6
6/10/2023,Sat,Weekend,Jun,34:21.0,Morning,7,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,2.5
6/10/2023,Sat,Weekend,Jun,45:21.0,Morning,7,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/10/2023,Sat,Weekend,Jun,46:05.0,Morning,7,Astoria,Coffee,Espresso shot,Barista Espresso,1,3
6/10/2023,Sat,Weekend,Jun,46:43.0,Morning,7,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,1,6
6/10/2023,Sat,Weekend,Jun,48:45.0,Morning,7,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/10/2023,Sat,Weekend,Jun,52:38.0,Morning,7,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,3
6/10/2023,Sat,Weekend,Jun,09:11.0,Morning,8,Hell's Kitchen,Flavours,Chocolate syrup,Regular syrup,1,1.6
6/10/2023,Sat,Weekend,Jun,14:21.0,Morning,8,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/10/2023,Sat,Weekend,Jun,20:52.0,Morning,8,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/10/2023,Sat,Weekend,Jun,23:42.0,Morning,8,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,8
6/10/2023,Sat,Weekend,Jun,27:42.0,Morning,8,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,8
6/10/2023,Sat,Weekend,Jun,30:04.0,Morning,8,Lower Manhattan,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate,1,7.6
6/10/2023,Sat,Weekend,Jun,33:53.0,Morning,8,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,1,2.2
6/10/2023,Sat,Weekend,Jun,34:35.0,Morning,8,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/10/2023,Sat,Weekend,Jun,35:01.0,Morning,8,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,2.5
6/10/2023,Sat,Weekend,Jun,35:29.0,Morning,8,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea,1,3
6/10/2023,Sat,Weekend,Jun,37:56.0,Morning,8,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,1,7.5
6/10/2023,Sat,Weekend,Jun,42:55.0,Morning,8,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/10/2023,Sat,Weekend,Jun,43:22.0,Morning,8,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea,1,3
6/10/2023,Sat,Weekend,Jun,50:51.0,Morning,8,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,3.1
6/10/2023,Sat,Weekend,Jun,55:43.0,Morning,8,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/10/2023,Sat,Weekend,Jun,01:37.0,Morning,9,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,2.5
6/10/2023,Sat,Weekend,Jun,03:13.0,Morning,9,Lower Manhattan,Flavours,Carmel syrup,Regular syrup,1,1.6
6/10/2023,Sat,Weekend,Jun,16:22.0,Morning,9,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee,1,3.5
6/10/2023,Sat,Weekend,Jun,18:57.0,Morning,9,Astoria,Coffee,Espresso shot,Barista Espresso,1,3
6/10/2023,Sat,Weekend,Jun,20:43.0,Morning,9,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,6
6/10/2023,Sat,Weekend,Jun,20:43.0,Morning,9,Lower Manhattan,Coffee beans,Civet Cat,Premium Beans,1,45
6/10/2023,Sat,Weekend,Jun,28:05.0,Morning,9,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,2.55
6/10/2023,Sat,Weekend,Jun,29:25.0,Morning,9,Hell's Kitchen,Flavours,Carmel syrup,Regular syrup,1,0.8
6/10/2023,Sat,Weekend,Jun,36:10.0,Morning,9,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/10/2023,Sat,Weekend,Jun,36:43.0,Morning,9,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/10/2023,Sat,Weekend,Jun,39:39.0,Morning,9,Astoria,Tea,Peppermint Rg,Brewed herbal tea,1,5
6/10/2023,Sat,Weekend,Jun,40:23.0,Morning,9,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea,1,3
6/10/2023,Sat,Weekend,Jun,42:15.0,Morning,9,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup,1,0.8
6/10/2023,Sat,Weekend,Jun,48:29.0,Morning,9,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,1,6
6/10/2023,Sat,Weekend,Jun,51:07.0,Morning,9,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/10/2023,Sat,Weekend,Jun,51:50.0,Morning,9,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/10/2023,Sat,Weekend,Jun,54:31.0,Morning,9,Hell's Kitchen,Loose Tea,Traditional Blend Chai,Chai tea,1,8.95
6/10/2023,Sat,Weekend,Jun,05:30.0,Morning,10,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea,1,6
6/10/2023,Sat,Weekend,Jun,05:58.0,Morning,10,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup,1,0.8
6/10/2023,Sat,Weekend,Jun,10:47.0,Morning,10,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/10/2023,Sat,Weekend,Jun,11:10.0,Morning,10,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/10/2023,Sat,Weekend,Jun,13:51.0,Morning,10,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,3.1
6/10/2023,Sat,Weekend,Jun,14:11.0,Morning,10,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone,1,3.75
6/10/2023,Sat,Weekend,Jun,16:29.0,Morning,10,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso,1,4.25
6/10/2023,Sat,Weekend,Jun,16:49.0,Morning,10,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,2.5
6/10/2023,Sat,Weekend,Jun,17:00.0,Morning,10,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,5
6/10/2023,Sat,Weekend,Jun,18:24.0,Morning,10,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/10/2023,Sat,Weekend,Jun,23:19.0,Morning,10,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,2
6/10/2023,Sat,Weekend,Jun,23:35.0,Morning,10,Astoria,Tea,English Breakfast Lg,Brewed Black tea,1,6
6/10/2023,Sat,Weekend,Jun,29:37.0,Morning,10,Astoria,Flavours,Carmel syrup,Regular syrup,1,1.6
6/10/2023,Sat,Weekend,Jun,30:00.0,Morning,10,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/10/2023,Sat,Weekend,Jun,30:46.0,Morning,10,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,3.5
6/10/2023,Sat,Weekend,Jun,34:15.0,Morning,10,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee,1,6
6/10/2023,Sat,Weekend,Jun,34:40.0,Morning,10,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,3
6/10/2023,Sat,Weekend,Jun,39:12.0,Morning,10,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,9.5
6/10/2023,Sat,Weekend,Jun,39:49.0,Morning,10,Hell's Kitchen,Flavours,Carmel syrup,Regular syrup,1,1.6
6/10/2023,Sat,Weekend,Jun,42:58.0,Morning,10,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea,1,2.5
6/10/2023,Sat,Weekend,Jun,45:57.0,Morning,10,Hell's Kitchen,Coffee,Latte,Barista Espresso,1,7.5
6/10/2023,Sat,Weekend,Jun,45:57.0,Morning,10,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup,1,0.8
6/10/2023,Sat,Weekend,Jun,47:03.0,Morning,10,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea,1,2.5
6/10/2023,Sat,Weekend,Jun,52:37.0,Morning,10,Hell's Kitchen,Coffee beans,Brazilian - Organic,Organic Beans,1,18
6/10/2023,Sat,Weekend,Jun,04:04.0,Morning,11,Hell's Kitchen,Bakery,Hazelnut Biscotti,Biscotti,1,3.25
6/10/2023,Sat,Weekend,Jun,07:48.0,Morning,11,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone,1,3.75
6/10/2023,Sat,Weekend,Jun,08:12.0,Morning,11,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,8
6/10/2023,Sat,Weekend,Jun,09:14.0,Morning,11,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea,1,6
6/10/2023,Sat,Weekend,Jun,21:51.0,Morning,11,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee,1,7
6/10/2023,Sat,Weekend,Jun,25:51.0,Morning,11,Hell's Kitchen,Flavours,Chocolate syrup,Regular syrup,1,0.8
6/10/2023,Sat,Weekend,Jun,33:53.0,Morning,11,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,2.5
6/10/2023,Sat,Weekend,Jun,55:17.0,Morning,11,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/10/2023,Sat,Weekend,Jun,04:29.0,Afternoon,12,Lower Manhattan,Flavours,Carmel syrup,Regular syrup,1,0.8
6/10/2023,Sat,Weekend,Jun,30:49.0,Afternoon,12,Lower Manhattan,Bakery,Almond Croissant,Pastry,1,3.75
6/10/2023,Sat,Weekend,Jun,31:02.0,Afternoon,12,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/10/2023,Sat,Weekend,Jun,59:40.0,Afternoon,12,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,2.55
6/10/2023,Sat,Weekend,Jun,15:28.0,Afternoon,13,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso,1,4.25
6/10/2023,Sat,Weekend,Jun,47:28.0,Afternoon,13,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,5
6/10/2023,Sat,Weekend,Jun,50:40.0,Afternoon,13,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/10/2023,Sat,Weekend,Jun,50:47.0,Afternoon,13,Astoria,Coffee,Espresso shot,Barista Espresso,1,6
6/10/2023,Sat,Weekend,Jun,51:25.0,Afternoon,13,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,4.9
6/10/2023,Sat,Weekend,Jun,01:33.0,Afternoon,14,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/10/2023,Sat,Weekend,Jun,05:26.0,Afternoon,14,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso,1,3
6/10/2023,Sat,Weekend,Jun,26:40.0,Afternoon,14,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea,1,3
6/10/2023,Sat,Weekend,Jun,34:37.0,Afternoon,14,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,1,5
6/10/2023,Sat,Weekend,Jun,37:40.0,Afternoon,14,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,1,1.6
6/10/2023,Sat,Weekend,Jun,41:40.0,Afternoon,14,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea,1,6
6/10/2023,Sat,Weekend,Jun,44:06.0,Afternoon,14,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee,1,4.4
6/10/2023,Sat,Weekend,Jun,51:33.0,Afternoon,14,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,3.5
6/10/2023,Sat,Weekend,Jun,02:40.0,Afternoon,15,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee,1,7
6/10/2023,Sat,Weekend,Jun,25:44.0,Afternoon,15,Hell's Kitchen,Bakery,Cranberry Scone,Scone,1,3.25
6/10/2023,Sat,Weekend,Jun,26:17.0,Afternoon,15,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,5
6/10/2023,Sat,Weekend,Jun,36:09.0,Afternoon,15,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,5
6/10/2023,Sat,Weekend,Jun,52:18.0,Afternoon,15,Lower Manhattan,Coffee beans,Civet Cat,Premium Beans,1,45
6/10/2023,Sat,Weekend,Jun,53:38.0,Afternoon,15,Lower Manhattan,Flavours,Carmel syrup,Regular syrup,1,0.8
6/10/2023,Sat,Weekend,Jun,00:44.0,Afternoon,16,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,4
6/10/2023,Sat,Weekend,Jun,11:56.0,Afternoon,16,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,2.5
6/10/2023,Sat,Weekend,Jun,49:21.0,Afternoon,16,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,1,3
6/10/2023,Sat,Weekend,Jun,06:45.0,Evening,17,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,2.2
6/10/2023,Sat,Weekend,Jun,09:02.0,Evening,17,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea,1,3
6/10/2023,Sat,Weekend,Jun,24:17.0,Evening,17,Astoria,Coffee beans,Brazilian - Organic,Organic Beans,1,18
6/10/2023,Sat,Weekend,Jun,40:34.0,Evening,17,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,2.5
6/10/2023,Sat,Weekend,Jun,46:04.0,Evening,17,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea,1,6
6/10/2023,Sat,Weekend,Jun,01:54.0,Evening,18,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,4.9
6/10/2023,Sat,Weekend,Jun,03:27.0,Evening,18,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/10/2023,Sat,Weekend,Jun,03:31.0,Evening,18,Hell's Kitchen,Loose Tea,Serenity Green Tea,Green tea,1,9.25
6/10/2023,Sat,Weekend,Jun,04:47.0,Evening,18,Hell's Kitchen,Bakery,Cranberry Scone,Scone,1,3.25
6/10/2023,Sat,Weekend,Jun,11:23.0,Evening,18,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup,1,0.8
6/10/2023,Sat,Weekend,Jun,47:12.0,Evening,18,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/10/2023,Sat,Weekend,Jun,00:31.0,Evening,19,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,8
6/10/2023,Sat,Weekend,Jun,30:24.0,Evening,19,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/10/2023,Sat,Weekend,Jun,42:13.0,Evening,19,Astoria,Bakery,Almond Croissant,Pastry,1,3.75
6/10/2023,Sat,Weekend,Jun,51:55.0,Evening,19,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/10/2023,Sat,Weekend,Jun,54:02.0,Evening,19,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,1,3.75
6/11/2023,Sun,Weekend,Jun,30:43.0,Morning,6,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea,1,5
6/11/2023,Sun,Weekend,Jun,44:24.0,Morning,6,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,3.5
6/11/2023,Sun,Weekend,Jun,49:49.0,Morning,6,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/11/2023,Sun,Weekend,Jun,53:57.0,Morning,6,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,3.1
6/11/2023,Sun,Weekend,Jun,04:59.0,Morning,7,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/11/2023,Sun,Weekend,Jun,13:13.0,Morning,7,Hell's Kitchen,Bakery,Hazelnut Biscotti,Biscotti,1,3.25
6/11/2023,Sun,Weekend,Jun,24:02.0,Morning,7,Astoria,Coffee,Cappuccino Lg,Barista Espresso,1,4.25
6/11/2023,Sun,Weekend,Jun,32:41.0,Morning,7,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea,1,3
6/11/2023,Sun,Weekend,Jun,33:36.0,Morning,7,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea,1,5
6/11/2023,Sun,Weekend,Jun,42:04.0,Morning,7,Lower Manhattan,Coffee,Latte Rg,Barista Espresso,1,8.5
6/11/2023,Sun,Weekend,Jun,42:16.0,Morning,7,Astoria,Bakery,Oatmeal Scone,Scone,1,3
6/11/2023,Sun,Weekend,Jun,42:19.0,Morning,7,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup,1,0.8
6/11/2023,Sun,Weekend,Jun,42:42.0,Morning,7,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea,1,5
6/11/2023,Sun,Weekend,Jun,47:05.0,Morning,7,Lower Manhattan,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,1,1.6
6/11/2023,Sun,Weekend,Jun,47:42.0,Morning,7,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,1,0.8
6/11/2023,Sun,Weekend,Jun,59:28.0,Morning,7,Astoria,Coffee,Brazilian Sm,Organic brewed coffee,1,2.2
6/11/2023,Sun,Weekend,Jun,02:35.0,Morning,8,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,9.5
6/11/2023,Sun,Weekend,Jun,08:37.0,Morning,8,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/11/2023,Sun,Weekend,Jun,10:24.0,Morning,8,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea,1,5
6/11/2023,Sun,Weekend,Jun,16:47.0,Morning,8,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,4.75
6/11/2023,Sun,Weekend,Jun,17:56.0,Morning,8,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,7.5
6/11/2023,Sun,Weekend,Jun,23:25.0,Morning,8,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,4
6/11/2023,Sun,Weekend,Jun,24:10.0,Morning,8,Lower Manhattan,Bakery,Ginger Scone,Scone,1,3.25
6/11/2023,Sun,Weekend,Jun,27:08.0,Morning,8,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,1,3.75
6/11/2023,Sun,Weekend,Jun,27:10.0,Morning,8,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea,1,2.5
6/11/2023,Sun,Weekend,Jun,28:03.0,Morning,8,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/11/2023,Sun,Weekend,Jun,31:04.0,Morning,8,Hell's Kitchen,Coffee,Latte,Barista Espresso,1,7.5
6/11/2023,Sun,Weekend,Jun,31:27.0,Morning,8,Astoria,Bakery,Chocolate Croissant,Pastry,1,3.75
6/11/2023,Sun,Weekend,Jun,33:36.0,Morning,8,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,1,4.4
6/11/2023,Sun,Weekend,Jun,34:55.0,Morning,8,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/11/2023,Sun,Weekend,Jun,35:06.0,Morning,8,Astoria,Coffee beans,Ethiopia,Gourmet Beans,1,21
6/11/2023,Sun,Weekend,Jun,35:46.0,Morning,8,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,5.1
6/11/2023,Sun,Weekend,Jun,36:55.0,Morning,8,Hell's Kitchen,Bakery,Almond Croissant,Pastry,1,3.75
